Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantità_azoto;Sum_Quantità_fosforo;Sum_Quantità_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2016;2222008070403000001;Vite per vino di qualità;128436;128436;0;0;Alessandria;Piemonte;14,9;N;0;228;13,25565799;9,006053133;17,65814725;-3,903925162;22,20571074;1,539915523;33,06935324;912,1255436;Vite per vino DOC;0;2649,9;9479;386873;93544;480418;403637;93544;76780;257,21;65;130;1316;0;0;0;2400;0
2016;2222008071129000001;Vite per vino di qualità;89600;89600;0;0;Alessandria;Piemonte;12,89;N;0;265;13,19394901;8,88667285;17,59746289;-4,439962887;22,21969953;1,561950255;33,56217354;808,7051256;Vite per vino DOC;0;640;2011;343477;107543;445646;338434;107543;107210;176;528;528;924;0;0;0;4800;0
2016;2222008071182000001;Vite per vino di qualità;35352;35352;0;0;Alessandria;Piemonte;9,83;N;0;129;12,9435241;8,933141693;17,13803838;-3,646060074;21,88828787;1,943612312;32,28878755;945,6175656;Vite per vino DOC;0;491;1205;177668;26644;180979;144553;26644;36428;37,5;22,5;37,5;75;0;0;0;2240;0
2016;2222008071189000001;Vite per vino di qualità;93100;93100;0;0;Alessandria;Piemonte;63,84;N;0;623;13,24332511;8,811881806;17,90209607;-5,18128676;21,99148915;1,769972038;33,44047885;960,4418796;Vite per vino DOC;0;1862;6500;491982;85912;571701;491501;85912;80201;279,07;837,21;837,21;1500;8;8;0;2400;0
2016;2222008071208000001;Vite per vino di qualità;101650;101650;0;0;Alessandria;Piemonte;8,68;N;0;160;13,29518135;8,99026768;17,75477421;-4,122926286;22,25660908;1,393160908;33,24751471;872,1575974;Vite per vino DOC;0;950;4190;240830;58850;292353;209258;89535;83096;200;600;600;1250;0;0;0;6000;0
2016;2222008071212000001;Vite per vino di qualità;16483;16483;0;0;Alessandria;Piemonte;12,82;N;0;215;13,28508083;9,044875812;17,67924667;-3,816059296;22,26235589;1,694309901;33,12838346;878,4377034;Vite per vino DOC;0;311;1068;219507;13263;238603;231873;9163;6730;;;;;0;0;0;3600;0
2016;2222008072725000001;Vite per vino di qualità;58200;0;0;58200;Alessandria;Piemonte;9,16;N;0;193;13,20434671;8,781289477;17,86629607;-5,343698715;21,90120996;1,802354256;33,27197013;1047,232567;;0;1590;3804;112494;184460;257690;84449;184460;173241;273,39;151,89;425,28;1554;696;0;0,39;2496;0
2016;2222008072740000001;Vite per vino di qualità;6448;6448;0;0;Alessandria;Piemonte;10,67;N;0;143;13,13675898;8,894668627;17,46827065;-4,287626525;21,91027577;1,34010741;33,2107775;833,0822705;;0;306;77;126372;0;121812;122684;0;-872;;;;;0;0;0;2496;0
2016;2222008075187000001;Vite per vino di qualità;1750;0;0;1750;Asti;Piemonte;1,55;N;0;74;13,13805658;8,872761373;17,58500561;-4,663064091;22,02650356;1,07739881;32,93352499;968,0712531;Vite per vino DOCG;0;85;150;35229;46783;80881;76297;46783;4584;30;30;30;70;0;0;0;1440;0
2016;2222008075193000001;Vite per vino di qualità;19260;0;0;19260;Asti;Piemonte;9,35;S;0;118;13,18029827;8,885710991;17,62531738;-6,378415845;22,50065993;1,556495685;33,6305227;936,8609487;Vite per vino DOC;0;244,93;;4748;31772;32109;43969;21818;-11860;;;;;80;80;0,04;3200;0
2016;2222008076019000001;Vite per vino di qualità;30103;19463;0;10640;Asti;Piemonte;4,1;N;0;115;12,83911615;8,621341122;17,25943108;-5,582251284;21,71057831;0,614634758;32,44505811;1057,170352;;0;512,99;2552;142277;38518;179146;164943;20304;14204;200;300;300;832;248;24;0,13;4760;0
2016;2222008076020000001;Vite per vino di qualità;33946;26239;0;7707;Asti;Piemonte;5,55;N;0;138;12,96187925;8,711987587;17,43821696;-6,579320433;22,0101853;0,775211294;32,74706977;1069,697552;;0;552,17;904;68644;43814;109768;79691;36740;30079;;;;;2;2;0;2640;0
2016;2222008076023000001;Vite per vino di qualità;71709;71709;0;0;Asti;Piemonte;7,31;N;0;141;12,97302717;8,722294717;17,44830868;-6,481536778;22,00476596;0,782591215;32,7567218;1069,608274;;0;888,7;3362;188284;84000;264841;204787;74085;60053;327,95;163,97;491,92;1197;608;1;0,34;2496;0
2016;2222008076063000001;Vite per vino di qualità;184800;180000;0;4800;Asti;Piemonte;30,32;N;0;404;13,43874843;9,040334508;17,97699911;-4,271765983;22,41114323;1,350833893;33,6163939;865,3653472;Vite per vino DOC;0;2938;11474;988993;222204;1191972;1072047;185084;119924;0;0;0;5136;7000;0;3,89;5200;0
2016;2222008076068000001;Vite per vino di qualità;31640;31640;0;0;Asti;Piemonte;4,09;N;0;200;13,32878608;8,974732137;17,84479226;-4,712591836;22,23371361;1,096347645;33,32347229;954,9392111;Vite per vino DOC;0;413;1777;125377;25992;148870;127323;25992;21548;100;200;300;780;0;0;0;5360;0
2016;2222008076082000001;Vite per vino di qualità;9100;0;0;9100;Asti;Piemonte;1,52;N;0;118;13,25495415;8,918980351;17,78035032;-5,566391921;22,17718577;0,968564184;33,12163299;1013,564638;Vite per vino DOCG;0;221;246;51225;8587;59812;57590;1307;2222;;;;;0;0;0;2200;0
2016;2222008076094000001;Vite per vino di qualità;32792;29998;0;2794;Asti;Piemonte;6,47;N;0;168;12,9646957;8,71413154;17,44169233;-6,588092252;22,01651868;0,777466246;32,75207287;1069,667485;;0;432,49;1944;90861;32098;119308;111972;15902;7336;73,17;60,99;138,38;513;8;8;0;4640;0
2016;2222008076103000001;Vite per vino di qualità;39673;0;0;39673;Asti;Piemonte;13,52;S;0;125;13,19726133;8,860416773;17,77617631;-5,614136361;22,03452244;1,463468084;33,17368883;1078,48167;Vite per vino DOC;0;901;1200;305430;241579;531785;515816;57790;15970;109,9;194,38;204,04;3200;48;48;0,03;2240;0
2016;2222008076105000001;Vite per vino di qualità;95160;95160;0;0;Asti;Piemonte;10,36;N;0;232;13,36490181;8,996977685;17,89328395;-4,841486257;22,26079746;1,069839266;33,36817592;926,972306;Vite per vino DOCG;0;880;3730;472292;75330;540882;503678;75330;37206;160;320;640;2080;1400;0;0,78;2000;0
2016;2222008077013000001;Vite per vino di qualità;64000;64000;0;0;Asti;Piemonte;6,7;N;0;160;13,18058876;8,89654537;17,69678176;-6,904125571;22,40318791;0,93277243;33,17785143;1043,583668;Vite per vino DOCG;0;800;2800;358477;55645;410280;370431;55645;39851;15;15;15;1800;0;0;0;4624;0
2016;2222008077015000001;Vite per vino di qualità;94050;94050;0;0;Asti;Piemonte;13,65;N;0;115;13,20263826;8,892999319;17,72605495;-7,116818532;22,49567389;0,936663863;33,13008357;1067,873093;Vite per vino DOCG;0;950;3200;812580;123761;930697;818300;123761;112398;11,47;11,47;11,47;650;0;0;0;4624;0
2016;2222008077017000001;Vite per vino di qualità;66000;66000;0;0;Asti;Piemonte;9,86;N;0;110;12,92291868;8,678530965;17,41979422;-7,162821286;22,09080144;0,720272282;32,87329211;1045,911708;Vite per vino DOCG;0;550;2500;386633;113733;496407;419141;84233;77265;8,33;8,33;8,33;1000;0;0;0;2952;0
2016;2222008077018000001;Vite per vino di qualità;40500;40500;0;0;Asti;Piemonte;5,26;N;0;160;13,16168934;8,894506328;17,67924107;-6,785375568;22,41551554;0,901751781;33,27517609;1016,799496;Vite per vino DOCG;0;450;1800;241696;67179;306444;258747;50679;47698;21,43;12,86;12,86;600;0;0;0;2792;0
2016;2222008081021000001;Vite per vino di qualità;170114;108786;0;61328;Cuneo;Piemonte;6,09;N;0;109;13,24154412;8,957423751;17,80878252;-6,797027488;22,55353805;1,049401769;33,94427634;914,9298596;Vite per vino DOCG;0;1653,01;1850;1091119;252177;1334773;1149912;168813;184862;450;225;675;1575;0;0;0;4400;0
2016;2222008081046000001;Vite per vino di qualità;26142;26142;0;0;Cuneo;Piemonte;5,5;N;0;138;12,57736623;8,388944559;17,03684682;-7,807238591;21,68723317;0,567581944;32,35681503;1043,318865;Vite per vino DOCG;0;299;647;14975;45410;58814;36860;35610;21956;5,02;2,51;7,53;645;40;0;0,02;2400;0
2016;2222008081064000001;Vite per vino di qualità;15091;15091;0;0;Cuneo;Piemonte;5,98;N;0;86;12,1109389;7,769300876;16,72767586;-10,30994361;21,66025652;0,761721354;31,96726766;1132,069393;Vite per vino DOC;0;176;3079;1092765;11090;1102881;1093911;11056;8970;171,04;71,27;213,8;1050;0;0;0;2080;0
2016;2222008081069000001;Vite per vino di qualità;8600;8600;0;0;Cuneo;Piemonte;8,95;N;0;132;11,69707899;7,44194283;16,2439605;-9,928355825;20,98471973;0,702230593;31,03432199;1209,878684;Vite per vino DOC, Vite per vino DOCG;0;98;2454;1224680;6609;1230637;1234651;6586;-4013;15;15;15;39;0;0;0;4160;0
2016;2222008081294000001;Vite per vino di qualità;3560;3560;0;0;Cuneo;Piemonte;1,27;N;0;52;12,04116219;7,738718769;16,62255745;-10,20989979;21,50387179;0,788219388;31,75544402;1099,158232;Vite per vino DOC;0;50;124;32519;40036;72341;69133;40036;3208;15;15;15;68;0;0;0;2200;0
2016;2222008081313000001;Vite per vino di qualità;415530;0;0;415530;Cuneo;Piemonte;22,75;N;0;271;12,4737399;8,116642052;17,09353204;-9,426101259;22,04482122;0,631992581;33,07608075;940,1650533;Vite per vino DOCG, Vite per vino DOC;0;2798,3;11433;4533303;1518954;5994898;5966718;299737;28180;2000;1000;3000;10975;13144;0;6,92;4400;0
2016;2222008081329000001;Vite per vino di qualità;95630;60355;0;35276;Cuneo;Piemonte;9,18;N;0;335;12,6748362;8,465289986;17,15207749;-7,650737491;21,81148362;0,5768129;32,56874091;1042,489195;Vite per vino DOCG;0;1232,88;6249;1455907;109594;1558114;1517951;54143;40162;3000;3000;4250;1015;0;0;0;8000;0
2016;2222008087060000001;Vite per vino di qualità;15000;0;0;15000;Novara;Piemonte;2,62;N;0,38;83;12,36068068;7,869211413;16,63888244;-8,128015483;20,53977563;2,319507205;30,46741053;1578,798406;Vite per vino DOCG;0;350;1350;47124;1023048;1026924;395789;516528;631136;;;;;0;0;0;7680;0
2016;2222008115193000001;Vite per vino di qualità;1540290;0;0;1540290;Cuneo;Piemonte;29,4;N;0;288;12,7506735;8,542030774;17,24071534;-7,997535824;21,96093;0,596706542;32,76315848;1011,215918;Vite per vino DOCG;0;5025,9;74222;883157;1299917;1949383;1406541;687623;542841;800;800;800;40000;18000;0;9;3600;0
2016;2222008115212000001;Vite per vino di qualità;15869;15869;0;0;Cuneo;Piemonte;2,39;N;0;27;13,25864652;8,974215653;17,82634063;-6,763458914;22,56747442;1,062074723;33,96841699;923,6514231;Vite per vino DOCG;0;105,79;4509;28221;12394;39663;33888;12386;5775;44;88;176;2200;0;0;0;2400;0
2016;2222008115216000001;Vite per vino di qualità;124024;0;0;124024;Cuneo;Piemonte;11,99;N;0;145;12,80531473;8,524639318;17,36341952;-7,875063511;22,18581823;0,689742205;33,21008849;973,9312551;Vite per vino DOCG;0;1684,53;66183;577432;121184;679529;607258;66021;72271;2644;1983;2644;33050;0;0;0;5400;0
2016;2222008115217000001;Vite per vino di qualità;710945;0;0;710945;Cuneo;Piemonte;35;S;0;314;12,7878061;8,560484234;17,25943877;-7,1013941;21,8608042;0,631097756;32,5547599;1070,568121;Vite per vino DOCG;0;4834,43;58475;1339202;1246987;2493056;2022544;449167;470511;1230;1230;1230;61500;4000;0;2;7200;0
2016;2222008115222000001;Vite per vino di qualità;0;0;0;0;Cuneo;Piemonte;1,33;N;0;83;12,91010177;8,680295297;17,41642752;-7,550089284;22,15115908;0,74741694;33,05818193;1003,513365;Vite per vino DOCG;0;;;16216;47170;63164;59841;47087;3323;;;;;0;0;0;1200;0
2016;2222008115244000001;Vite per vino di qualità;36357;1123;0;35234;Cuneo;Piemonte;12,77;N;0;249;11,89198147;7,624612895;16,44419427;-9,983893115;21,24642056;0,769083475;31,38518982;1187,690552;Vite per vino DOCG;0;801,68;1133;267205;88065;349568;313954;47969;35614;78,25;234,75;469,49;637;0;0;0;4800;0
2016;2222008115260000001;Vite per vino di qualità;71353;34670;0;36683;Cuneo;Piemonte;7,35;N;0;157;12,55840263;8,212717508;17,16908292;-8,990510982;22,09974926;0,678707948;33,16647469;933,8307251;Vite per vino DOCG;0;593;4095;140116;224874;341657;244016;107549;97642;126,05;71,68;183,15;678;23;23;0,01;4400;0
2016;2222008115417000001;Vite per vino di qualità;15666;0;0;15666;Cuneo;Piemonte;2,88;S;0;43;12,28178193;8,016334337;16,8333484;-9,761702128;21,71178355;0,486124083;32,40949318;1018,76277;Vite per vino DOCG;0;208,11;150;125146;53378;177181;145168;47308;32012;16;16;16;800;0;0;0;7200;0
2016;2222008115425000001;Vite per vino di qualità;36333;36333;0;0;Cuneo;Piemonte;5,34;N;0;108;12,6483701;8,446736416;17,12960453;-8,022274028;21,82782333;0,584601529;32,57092416;1024,31213;Vite per vino DOCG;0;315,94;8300;127581;29133;154534;130763;28843;23771;150;150;150;7500;0;0;0;2400;0
2016;2222008115428000001;Vite per vino di qualità;18085;18085;0;0;Cuneo;Piemonte;3,36;N;0;68;12,35834345;8,134522169;16,87335041;-9,105894753;21,64981896;0,515412733;32,39018572;1030,057101;Vite per vino DOC;0;164,41;3750;106059;16649;121623;107610;16494;14013;60;60;60;3000;0;0;0;2400;0
2016;2222008115436000001;Vite per vino di qualità;45500;45500;0;0;Cuneo;Piemonte;12,95;N;0;90;13,4531596;9,176927937;17,99571989;-6,096704831;22,86536182;1,160977022;33,90240344;970,3981793;Vite per vino DOCG;0;260;2576;255395;67529;320142;276552;67344;43589;23,28;23,28;23,28;1164;5;5;0;2400;0
2016;2222008115445000001;Vite per vino di qualità;150513;150513;0;0;Cuneo;Piemonte;13,53;N;0;303;12,67350483;8,464138199;17,15053561;-7,650353025;21,80913349;0,576033234;32,56600132;1042,709579;Vite per vino DOCG;0;1368,3;23900;357912;103520;452400;374693;103302;77708;475;475;475;23750;0;0;0;6000;0
2016;2222008115463000001;Vite per vino di qualità;751200;0;0;751200;Cuneo;Piemonte;18,68;N;0;173;12,53742635;8,283823953;17,07602274;-8,67179656;21,91464119;0,612312573;32,73499696;979,1276374;Vite per vino DOCG;0;2281;28222;506503;1134945;1499495;888728;663256;610769;350;350;350;17500;0;0;0;5400;0
2016;2222008115466000001;Vite per vino di qualità;98670;98670;0;0;Cuneo;Piemonte;13,7;N;0;269;12,56566819;8,40750435;16,99071101;-7,332218008;21,51436315;0,624879173;32,17027462;1075,965467;Vite per vino DOC;0;897;19835;390630;72377;456236;393828;65872;62408;274;274;274;13700;0;0;0;3000;0
2016;2222008115468000001;Vite per vino di qualità;50762;50762;0;0;Cuneo;Piemonte;14,93;N;0;255;12,5986647;8,266997297;17,20038078;-8,579806651;22,09700978;0,649779182;33,23306302;925,9902354;Vite per vino DOCG;0;246,1;2268;572533;111727;681216;575106;111451;106108;144,45;73,35;208,05;690;15;15;0,01;4200;0
2016;2222008115471000001;Vite per vino di qualità;283766;283766;0;0;Cuneo;Piemonte;15,68;N;0;185;12,3149284;7,951306691;16,93230557;-10,13883619;21,94313022;0,549902722;32,74517117;983,3071678;Vite per vino DOCG;0;630,59;90380;429264;85116;497353;438151;84592;59203;1600;1600;1600;80000;0;0;0;2400;0
2016;2222008115497000001;Vite per vino di qualità;258720;0;0;258720;Cuneo;Piemonte;48,78;N;0;229;12,84141125;8,614208147;17,33898502;-7,591005726;22,05889451;0,674354738;32,88174402;1005,314394;Vite per vino DOCG;0;3142;106400;1092924;855471;1854939;1392103;499496;462837;800;800;800;40000;10000;0;5;2400;0
2016;2222008120025000001;Vite per vino di qualità;55062;55062;0;0;Asti;Piemonte;8,82;N;0;90;13,26551125;8,948290614;17,74552676;-4,393843365;22,18509283;1,18646532;33,20988135;964,9088932;Vite per vino DOCG;0;966;2769;295527;46764;342292;296816;46764;45475;180;96;180;282;0;0;0;2880;0
2016;2222008120033000001;Vite per vino di qualità;20330;20330;0;0;Asti;Piemonte;4,54;N;0;109;12,5570709;8,427096856;16,94855699;-6,738481579;21,38512522;0,701538792;32,10222425;1077,743461;Vite per vino DOCG, Vite per vino DOC;0;190;700;4843;23138;26749;5205;23138;21544;51,43;68,57;77,14;150;0;0;0;1200;0
2016;2222008120036000001;Vite per vino di qualità;89557;89557;0;0;Asti;Piemonte;25,22;N;8,14;118;12,91436821;8,684154567;17,3494221;-5,643764661;21,81110205;0,759005806;32,58015836;1050,159469;Vite per vino DOCG;0;980;5652;1393835;77400;1465401;1410824;77400;54578;315,13;263,42;492,7;1421;2080;50;1,15;2240;0
2016;2222008120050000001;Vite per vino di qualità;5504;5504;0;0;Asti;Piemonte;3,79;N;0;81;13,10803232;8,817437466;17,60103832;-5,87558553;22,02546404;0,87558733;32,90324494;1034,562143;Vite per vino DOCG;0;83,4;620;55215;11744;66148;75148;11744;-9000;15;15;15;56;0;0;0;2640;0
2016;2222008120101000001;Vite per vino di qualità;57960;15960;0;42000;Asti;Piemonte;41,29;N;0;241;13,15777;8,804614904;17,75354221;-5,615445127;21,96200317;1,608698359;33,09996584;1084,657944;;0;1248;8556;339650;113710;448962;373559;55415;75405;;;;;8;8;0;3240;0
2016;2222008122010000001;Vite per vino di qualità;18700;18700;0;0;Asti;Piemonte;1,76;N;0;68;12,87447225;8,647182476;17,31284057;-5,877967647;21,78347023;0,692299716;32,54002676;1050,887247;Vite per vino DOCG;0;170;480;124078;19180;142136;126776;19180;15360;23,75;47,5;71,25;190;0;0;0;1600;0
2016;2222008170303000001;Vite per vino di qualità;35484;35484;0;0;Alessandria;Piemonte;4,57;N;0;162;12,82975027;8,723842321;17,1585371;-4,579548686;21,62915842;1,169121929;32,32331361;1006,809878;Vite per vino DOC;0;451,5;2425;74015;28451;102466;91192;28451;11274;121,42;80,95;188,88;597;0;0;0;4480;0
2016;2222008175004000001;Vite per vino di qualità;64200;64200;0;0;Asti;Piemonte;9,07;N;0;79;12,69060393;8,602022387;17,02172328;-5,165335201;21,45081211;1,027064531;32,16485679;1070,448053;Vite per vino DOCG;0;600;4250;57838;66532;115185;60505;66532;54680;150;75;225;200;0;0;0;3420;0
2016;2222008175007000001;Vite per vino di qualità;54000;54000;0;0;Asti;Piemonte;21,74;N;0;216;12,72016633;8,571492354;17,10597793;-5,791851615;21,52796478;0,841045653;32,27880576;1066,06044;Vite per vino DOCG, Vite per vino DOC;0;600;3400;301579;49080;346180;332676;49080;13504;142,86;285,71;571,43;500;1230;0;0,69;1080;0
2016;2222008175148000001;Vite per vino di qualità;27432;27432;0;0;Asti;Piemonte;9,64;N;0;103;12,90957172;8,67587257;17,4018073;-7,185038138;22,07000657;0,71267033;32,88413017;1041,623569;Vite per vino DOCG;0;413;2506;1346855;13167;1360022;1389869;13167;-29847;507,4;253,7;761,1;2000;0;0;0;3680;0
2016;2222008175176000001;Vite per vino di qualità;54600;15080;0;39520;Asti;Piemonte;8,8;N;0;26;13,18504437;8,898960062;17,70224146;-6,922241672;22,41487856;0,936001254;33,18134369;1044,913896;Vite per vino DOC;0;1266;;237180;49426;279697;262014;31946;17683;;;;;0;0;0;4000;0
2016;2222008177034000001;Vite per vino di qualità;176000;176000;0;0;Asti;Piemonte;17,23;N;0;397;12,72198632;8,526009936;17,15208884;-6,477753808;21,64698353;0,654681586;32,36477678;1063,556769;Vite per vino DOCG;0;1600;12500;0;190134;166795;57337;141967;109459;0;0;0;3500;1760;0;0,98;3800;0
2016;2222008177041000001;Vite per vino di qualità;34400;34400;0;0;Asti;Piemonte;3,99;N;0;177;13,13768703;8,873241923;17,58344729;-4,644916525;22,02697491;1,078848774;32,9317608;968,7239671;Vite per vino DOCG;0;430;2000;185457;28605;211998;189225;28605;22773;70;70;210;630;0;0;0;4000;0
2016;2222008177077000001;Vite per vino di qualità;16000;16000;0;0;Asti;Piemonte;2,42;N;0;130;13,12778198;8,884181458;17,54645931;-4,307875199;22,04276332;1,147413916;32,88593318;978,0597193;Vite per vino DOC;0;200;450;205376;27456;231871;219467;13936;12405;0;0;0;450;0;0;0;1760;0
2016;2222008177080000001;Vite per vino di qualità;18900;18900;0;0;Asti;Piemonte;3,13;N;0;88;13,12889431;8,884430337;17,54843129;-4,314820143;22,04372265;1,146599654;32,88874718;977,7681432;Vite per vino DOC;0;210;2200;0;60692;59419;51077;13550;8343;0;0;0;600;0;0;0;2200;0
2016;2222008177081000001;Vite per vino di qualità;42700;42700;0;0;Asti;Piemonte;34,18;N;0;264;13,08762766;8,743118169;17,68510669;-5,251926923;21,89531473;1,539656865;32,97837196;1071,97699;Vite per vino DOC;0;610;2700;148089;63059;205912;148747;63059;57164;10,61;10,61;10,61;3500;0;0;0;4624;0
2016;2222008180128000001;Vite per vino di qualità;91795;91795;0;0;Cuneo;Piemonte;7,64;N;0;129;12,7372533;8,513731227;17,20352275;-7,098204253;21,77822425;0,580265818;32,45340009;1071,007538;Vite per vino DOCG;0;805,22;37976;415435;34412;444340;417226;34242;27113;275;275;275;13750;0;0;0;3000;0
2016;2222008180297000001;Vite per vino di qualità;160000;0;0;160000;Cuneo;Piemonte;4,53;S;0;88;12,69726181;8,488948159;17,18885167;-8,023289656;21,91874672;0,607545784;32,70597675;1007,209637;Vite per vino DOCG;0;776,68;22995;111642;64150;161872;123096;63650;38776;255;255;255;12750;0;0;0;6000;0
2016;2222008180358000001;Vite per vino di qualità;25000;25000;0;0;Cuneo;Piemonte;10,63;N;0;55;12,29539017;8,171622241;16,72323416;-8,487236298;21,33084734;0,542849115;31,95223799;1063,726601;Vite per vino DOC;0;150;6228;23170;40944;62614;26554;40719;36060;20;20;20;1000;0;0;0;7200;0
2016;2222008180413000001;Vite per vino di qualità;22000;21120;0;880;Cuneo;Piemonte;6,81;N;0;154;12,19110972;7,883060162;16,77259849;-10,23857488;21,71298062;0,732760822;32,17053036;1101,377583;Vite per vino DOC;0;206;1371;100584;14892;113954;97307;14784;16648;178,25;107,75;166,25;1120;0;0;0;4800;0
2016;2222008180484000001;Vite per vino di qualità;11940;11940;0;0;Cuneo;Piemonte;8,41;N;0;107;12,67498025;8,465310476;17,15202566;-7,643189551;21,81035878;0,57672619;32,56663381;1043,051316;Vite per vino DOCG;0;99,5;4080;94966;31217;125468;108888;31057;16579;90;30;60;1500;0;0;0;2400;0
2016;2222008180489000001;Vite per vino di qualità;115643;115643;0;0;Cuneo;Piemonte;15,22;N;0;156;12,64088644;8,439779179;17,12007538;-7,983004472;21,81005841;0,584143519;32,54467567;1025,834875;Vite per vino DOCG;0;1051,3;27950;340451;73424;406937;349102;73224;57834;500;500;500;25000;0;0;0;3600;0
