Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantit�_azoto;Sum_Quantit�_fosforo;Sum_Quantit�_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2015;2422008002578000001;Melo;157492;157492;0;0;Bolzano - Bozen;Alto Adige;6,05;N;6,05;162;2,15162081;-2,714084676;6,782224577;-21,89573283;12,84007585;-10,41848885;22,92296105;1140,170495;;1;4787,36;8788;451319;272804;692854;623370;114081;69483;788,88;788,88;1117,58;3909;2095;0;1,16;3700;0
2015;2422008002777000001;Melo;1080;1080;0;0;Bolzano - Bozen;Alto Adige;1,95;N;1,95;117;9,651484422;5,180894484;13,92614865;-13,22585647;18,65405304;-1,53559798;31,15559227;834,6001572;;1;62,36;168;157442;57768;213638;213011;44001;627;0;0;0;45;55;1;0,03;2000;0
2015;2422009002793000001;Melo;13228;13228;0;0;Bolzano - Bozen;Alto Adige;3,8;N;3,8;162;9,524102571;4,976032488;13,90124868;-13,87614893;18,42115472;-1,684839014;31,49390357;796,3227218;;1;737,6;3146;490088;60134;537332;496916;15288;40417;64,26;21,42;85,68;251;740;0;0,41;3100;0
2015;2422009002794000001;Melo;96973;96973;0;0;Bolzano - Bozen;Alto Adige;4,46;N;4,46;243;7,046565109;2,194122103;11,56557972;-15,67002937;16,8512749;-4,518708644;29,05736496;1024,187902;;1;3083,5;4577;723580;174420;881161;845765;76113;35398;409,77;136,59;546,36;1520;2476;6;1,37;2300;0
2015;2422009002795000001;Melo;140039;140039;0;0;Bolzano - Bozen;Alto Adige;8;N;8;132;5,643132624;0,76702048;10,27417602;-16,72013498;15,62137055;-6,005865108;27,8278029;1081,341765;;1;3452,18;10702;1141870;220793;1278518;1276939;80599;1576;526,64;438,87;877,74;2557;5337;9;2,97;2200;0
2015;2422009002797000001;Melo;353151;353151;0;0;Bolzano - Bozen;Alto Adige;12,2;N;12,2;276;8,81118089;4,13553097;13,24320653;-14,38038851;17,94498951;-2,513477278;30,89316426;839,3063256;;1;8990,48;9116;1854518;666030;2477244;2291853;312287;185393;97,17;97,17;137,66;481;6329;10;3,52;4200;0
2015;2422009002798000001;Melo;127480;127480;0;0;Bolzano - Bozen;Alto Adige;11,28;N;11,28;121;5,51738729;0,62407035;10,16683383;-16,72095521;15,54268645;-6,150825292;27,74981503;1103,794418;;1;4180,78;7828;1271268;210540;1474670;1471680;82858;2988;715,59;572,47;572,47;2776;3220;13;1,79;5800;0
2015;2422009002799000001;Melo;12471;12471;0;0;Bolzano - Bozen;Alto Adige;6,49;N;6,49;117;8,808952736;4,13292696;13,24100587;-14,3818078;17,94366377;-2,515770095;30,89034382;839,5504887;;1;480,04;770;660650;166110;805484;770271;71646;35212;115,94;92,75;92,75;457;3332;0;1,85;2400;0
2015;2422009002800000001;Melo;240625;240625;0;0;Bolzano - Bozen;Alto Adige;13,11;N;17,92;105;8,565011875;3,852411392;13,01141041;-14,55314495;17,76850378;-2,763579155;30,62483435;933,2177093;;1;6111,07;15113;992013;446127;1411944;1346564;204384;65381;905,04;724,03;724,03;3551;9023;8;5,01;2800;0
2015;2422009002804000001;Melo;13130;13130;0;0;Bolzano - Bozen;Alto Adige;6,3;N;6,3;88;9,541837941;5,000632739;13,86973974;-13,57117216;18,52626978;-1,665449537;31,29344825;867,5902894;;1;546,16;2160;723179;144956;830437;842094;60175;-11657;137,9;137,9;195,36;701;4903;0;2,73;1000;0
2015;2422010002809000001;Melo;57130;57130;0;0;Bolzano - Bozen;Alto Adige;3,13;N;2,45;59;6,498711891;1,579427138;11,01543922;-16,28438646;16,5322037;-5,135743921;28,15372654;1058,234529;;1;813,7;2429;783764;100383;880516;863105;42806;17411;151,5;50,5;202;606;942;0;0,52;3360;0
2015;2422010002812000001;Melo;185299;185299;0;0;Bolzano - Bozen;Alto Adige;11,2;N;11,2;219;1,854701718;-2,800084033;6,385285678;-21,74593615;12,90402249;-11,31546621;22,90320966;971,1583099;;1;5877,68;13533;2084743;291739;1862772;1865018;105592;-2244;962,11;962,11;1362,99;4725;4422;0;2,46;5800;0
2015;2422010002817000001;Melo;94606;94606;0;0;Bolzano - Bozen;Alto Adige;10,01;N;7,5;74;5,001418223;0,325295851;9,993365682;-16,37883957;13,79090852;-6,258613776;27,74328127;809,3193679;;1;2186,4;21898;2163711;125085;2179139;2276271;28144;-97132;360;360;510;1800;4377;32;2,43;3520;0
2015;2422010002820000001;Melo;244173;244173;0;0;Bolzano - Bozen;Alto Adige;9,04;N;9,04;134;6,318149957;1,451045719;10,86432474;-16,21370826;16,30154527;-5,33635244;28,28298177;1030,373943;;1;5903,63;8005;109242;441047;549972;421370;196561;128604;802,82;669,02;1338,04;4005;3603;0;2;4880;0
2015;2422010002827000001;Melo;119960;119960;0;0;Bolzano - Bozen;Alto Adige;10,35;N;9,74;257;2,144003995;-2,712655819;6,781121811;-21,98371844;12,87480828;-10,46804858;22,93361483;1148,200722;;1;3443,57;8553;1272255;237116;1499634;1490197;116392;9436;441,85;368,21;736,42;2190;3837;14;2,13;5480;0
2015;2422010002846000001;Melo;66196;66196;0;0;Bolzano - Bozen;Alto Adige;5,6;N;5,6;162;7,290987862;2,723810906;11,87667774;-16,29295656;15,85164961;-4,114213171;29,49807343;829,4095009;;1;2190,26;7123;1154741;131035;1276675;1270701;42317;5975;1060;353,33;1413,34;4285;1264;66;0,71;3700;0
2015;2422010002928000001;Melo;35100;35100;0;0;Bolzano - Bozen;Alto Adige;2,1;N;2,1;118;1,929428482;-2,801695958;6,502179744;-21,87423767;12,83200933;-10,98098595;22,79862447;1025,109869;;1;997;1155;83598;63108;56716;45266;27918;11449;92,5;92,5;131,03;460;271;1;0,15;2400;0
2015;2422012001029000001;Melo;69581;69581;0;0;Bolzano - Bozen;Alto Adige;7;N;4,84;114;7,579340877;2,748589972;12,0595046;-15,33079124;17,17858574;-3,889028146;29,46262536;1023,442179;;1;1697,45;5463;1515783;81144;1555635;1537718;10718;17917;205,91;205,91;291,71;1019;428;0;0,24;3140;0
2015;2422012001035000001;Melo;49564;49564;0;0;Bolzano - Bozen;Alto Adige;1,6;N;1,6;158;7,011792504;2,158833827;11,53292123;-15,68966265;16,82683873;-4,559462373;29,02681654;1023,958293;;1;1508,52;2732;427155;86021;509668;487086;35826;22582;238,45;238,45;337,8;1059;0;0;0;2380;0
2015;2422012001041000001;Melo;43540;43540;0;0;Bolzano - Bozen;Alto Adige;4,03;N;4,03;332;4,987912517;0,333790897;9,973442672;-16,2157918;13,81914702;-6,293726679;27,75324583;807,1063504;;1;1626,92;4574;1332724;70230;1400123;1400488;26463;-365;427,96;427,96;427,96;1577;556;0;0,31;2790;0
2015;2422012001042000001;Melo;136572;136572;0;0;Bolzano - Bozen;Alto Adige;5,5;N;5,5;199;7,29289342;2,440149727;11,82782016;-15,51242871;16,95300839;-4,188716193;29,45011918;1016,165182;;1;4346,52;7270;1016703;232651;1242008;1209465;95743;32542;230,57;230,57;326,64;1076;3917;0;2,18;2050;0
2015;2422012001052000001;Melo;316200;316200;0;0;Bolzano - Bozen;Alto Adige;20,96;N;20,96;408;9,365497214;4,884776357;13,75306525;-14,17404063;18,16266058;-1,828761155;31,28811059;797,5726068;;1;10200;36415;4988949;1770;4653076;4688747;0;-35671;1728;1728;2448;8640;14983;14;8,33;1600;0
2015;2422012001066000001;Melo;71699;71699;0;0;Bolzano - Bozen;Alto Adige;5,03;N;2,7;145;9,264627892;4,639632293;13,6362843;-14,00689595;18,29565605;-1,97356936;31,13376433;853,0295347;;1;1698,04;3611;543688;58032;601676;569183;52776;32493;474,34;395,28;790,57;2271;1011;2;0,56;2600;0
2015;2422012001074000001;Melo;29039;29039;0;0;Bolzano - Bozen;Alto Adige;2,75;S;2,75;104;10,02875958;5,804599463;14,17506678;-11,90786349;19,16352199;-0,989488057;30,97680556;842,0938849;Coltivazione su superficie biologica;1;788;1593;686552;91254;772725;754634;41179;18091;;;;;747;4;0,41;2600;0
2015;2422013001100000001;Melo;171764;171764;0;0;Bolzano - Bozen;Alto Adige;10,52;N;10,5;313;1,913717453;-2,853684769;6,508871177;-21,98497264;12,81653484;-10,88888147;22,73999326;1110,961992;;1;7119,87;9774;2793170;299271;3080741;3055102;127139;25639;623,33;519,44;1038,88;3003;6270;5;3,48;3900;0
2015;2422013001102000001;Melo;303249;303249;0;0;Bolzano - Bozen;Alto Adige;16,19;N;16,19;338;1,962777683;-2,696782842;6,508260702;-21,70375848;13,08088853;-11,15541915;23,0718509;984,9142934;;1;10486,77;25754;3404880;305153;3580507;3629158;0;-48651;2096,25;2096,25;2969,69;10471;16259;20;9,03;1000;0
2015;2422013001108000001;Melo;51051;51051;0;0;Bolzano - Bozen;Alto Adige;1,97;N;1,97;229;9,890453148;5,669465934;14,03656564;-12,03968901;19,00947513;-1,129692305;30,79419276;838,8105701;;1;1991,24;16632;491602;51772;549740;543255;0;6485;180,54;180,54;255,77;868;757;0;0,42;1900;0
2015;2422014001701000001;Melo;221035;221035;0;0;Bolzano - Bozen;Alto Adige;11;N;11;125;7,514619242;2,969152156;12,09759233;-16,4746712;16,03740213;-3,872913032;29,66313285;793,2514642;;1;4500;11329;2787240;276881;3064121;2955311;51857;108810;734,47;612,06;1224,11;3591;2793;0;1,55;7300;0
2015;2422014001721000001;Melo;11636;11636;0;0;Bolzano - Bozen;Alto Adige;2,3;N;1,45;69;5,197671573;0,30460938;9,841667056;-17,07229825;15,33977819;-6,52480315;27,31709414;1128,651239;;1;452,54;886;587186;22162;591712;597794;0;-6082;47,03;15,68;62,71;184;408;90;0,23;1200;0
2015;2422014001724000001;Melo;333741;333741;0;0;Bolzano - Bozen;Alto Adige;11,73;N;11,73;184;3,034758598;-1,93052795;7,672620913;-20,78450949;13,58742677;-9,285658312;23,94058051;1192,068273;;1;9256,08;16189;2869493;475249;3326470;3163515;139508;162955;1602,57;1602,57;2270,3;7897;3068;0;1,7;4800;0
2015;2422014001739000001;Melo;168154;168154;0;0;Bolzano - Bozen;Alto Adige;7,34;N;7,34;107;1,918728908;-2,783254482;6,477932662;-21,78822831;12,8610121;-11,04389731;22,82272275;1029,674153;;1;3643,65;9306;1720682;209895;1922232;1863522;40460;58710;367;367;519,92;1835;4640;7;2,57;2240;0
2015;2422014001740000001;Melo;18063;18063;0;0;Bolzano - Bozen;Alto Adige;1,13;S;1,13;132;9,313548623;4,871919364;13,68080455;-14,2370455;18,10180014;-1,846113653;31,04856403;828,5657149;Prodotto biologico;1;370,35;901;320907;18344;331030;334989;0;-3959;12,26;10,22;20,44;52;428;2;0,24;1600;0
2015;2422014001751000001;Melo;46699;46699;0;0;Bolzano - Bozen;Alto Adige;4,33;N;4,33;169;7,078880652;2,219974354;11,61887042;-15,66454861;16,79073026;-4,42689506;29,17667502;1015,981022;;1;1415,79;2465;822316;46994;483160;507229;0;-24069;158,76;132,3;264,6;701;1258;2;0,7;3500;0
2015;2422014002600000001;Melo;144726;144726;0;0;Bolzano - Bozen;Alto Adige;5,58;N;5,58;257;4,994748659;0,122084671;9,605852274;-17,24919641;15,28158652;-6,822719369;26,9818469;1130,487318;;1;4332,94;5299;1415950;145268;1477358;1407613;0;69745;815,69;679,75;1359,49;4011;2402;0;1,33;3040;0
2015;2422014002601000001;Melo;132317;132317;0;0;Bolzano - Bozen;Alto Adige;5,46;N;5,46;184;2,758635351;-2,187566357;7,399277178;-21,13898931;13,31974964;-9,625436128;23,60242756;1200,478584;;1;3668,86;8000;1339801;132878;1440252;1408774;0;31478;667,93;222,64;890,58;2612;2255;6;1,25;3000;0
2015;2422014002604000001;Melo;97763;97763;0;0;Bolzano - Bozen;Alto Adige;7,96;N;7,41;107;5,485930401;0,583692825;10,14184755;-16,69012636;15,54278693;-6,192752552;27,7408847;1126,211119;;1;3829,18;9664;1819817;107650;1540663;1515068;0;25595;432,82;360,68;721,37;2156;2875;0;1,6;4480;0
2015;2422014002605000001;Melo;187671;187671;0;0;Bolzano - Bozen;Alto Adige;6,5;N;6,5;232;9,595920882;5,168238905;13,9287938;-13,76373276;18,43113725;-1,539031739;31,28544854;801,5442505;;1;5154,84;8459;1950050;188181;2026138;1964842;0;61296;916,03;916,03;1297,72;4558;3976;0;2,21;2600;0
2015;2422014002606000001;Melo;88484;88484;0;0;Bolzano - Bozen;Alto Adige;4,36;N;4,36;59;9,681219602;5,1656355;14,02498666;-13,59059779;18,61953451;-1,490836369;31,51018864;798,4907327;;1;2300,68;4448;927879;88953;981391;956112;0;25279;304,09;101,36;405,45;1213;1537;0;0,85;3040;0
2015;2422014002607000001;Melo;76987;76987;0;0;Bolzano - Bozen;Alto Adige;14,91;N;5,2;160;5,868187963;1,274669411;10,57065271;-17,8110378;14,17365057;-5,64551275;28,11293122;813,0200327;;1;2094,89;10392;2290710;187577;2113950;1971924;93828;142026;510;170;680;2040;1450;0;0,81;4720;0
2015;2422014002608000001;Melo;133988;133988;0;0;Bolzano - Bozen;Alto Adige;10,35;N;10,35;257;8,626137527;3,918224382;13,03918794;-14,43165696;17,81744636;-2,68552828;30,54380905;915,7676004;;1;4146,58;11803;2843385;328328;2940545;2873202;142340;67340;655,14;545,95;1091,9;3257;3954;0;2,2;4480;0
2015;2422014002611000001;Melo;27980;27980;0;0;Bolzano - Bozen;Alto Adige;2,53;N;1,75;48;7,585739142;2,762819569;12,07840555;-15,22342781;17,19481389;-3,881315121;29,60279202;1016,925439;;1;854,84;2001;567255;28573;548475;550195;0;-1720;196,57;65,52;262,09;787;915;1;0,51;1200;0
2015;2422014002612000001;Melo;163927;163927;0;0;Bolzano - Bozen;Alto Adige;7,3;N;7,3;229;2,610072874;-2,316251291;7,239645281;-21,13365855;13,17607078;-9,750051509;23,44935479;1182,304951;;1;5956,5;5663;1702849;164758;1551035;1514863;0;36172;181;181;256,41;904;4779;0;2,65;2500;0
2015;2422014002975000001;Melo;9971;9971;0;0;Bolzano - Bozen;Alto Adige;0,89;N;0,89;48;9,654408187;5,093766931;14,04070015;-13,83992901;18,53066916;-1,549474561;31,7122923;794,3644479;;1;347,14;741;221752;23710;244398;234773;4527;9625;5,87;5,87;8,31;29;0;0;0;1500;0
2015;2422014002980000001;Melo;41207;41207;0;0;Bolzano - Bozen;Alto Adige;4,36;N;4,36;55;1,76911983;-2,845693249;6,280368342;-21,76045062;12,88570151;-11,51045966;22,91484198;927,6758006;;1;954,55;2092;302835;42525;315602;301829;0;13773;130,85;130,85;130,85;515;741;14;0,41;2000;0
2015;2422014002981000001;Melo;44739;44739;0;0;Bolzano - Bozen;Alto Adige;4,75;N;4,75;125;5,177544262;0,283718905;9,824166394;-17,08594444;15,31782267;-6,544709531;27,30246191;1128,501448;;1;1733,08;1840;909225;110710;1001494;954690;21150;46804;64,18;21,39;85,57;248;695;0;0,39;3940;0
2015;2422014002986000001;Melo;125409;125409;0;0;Bolzano - Bozen;Alto Adige;11,52;N;11,52;343;5,849979563;0,972704797;10,47655608;-16,5543575;15,69483212;-5,736531073;28,0330199;1081,821634;;1;4309,09;10037;2512873;198638;2704184;2620587;66101;83800;208,8;69,6;278,41;811;2875;0;1,6;6200;0
2015;2422014002987000001;Melo;68320;68320;0;0;Bolzano - Bozen;Alto Adige;4,99;N;4,99;114;9,539011819;4,985553494;13,88417289;-13,68076142;18,50313326;-1,673345351;31,35080761;837,7014254;;1;1578,93;3973;1165868;105762;1039250;1037752;0;1498;531,23;177,08;708,31;2126;1573;2;0,87;3440;0
2015;2422015001300000001;Melo;88189;88189;0;0;Bolzano - Bozen;Alto Adige;3;N;3;81;4,783810593;-0,09626888;9,349185055;-17,69736116;15,20453578;-7,130503797;26,40509753;1105,495505;;1;2480;3978;831486;88989;109380;101915;0;7465;300;300;425;1500;2694;0;1,5;905;0
2015;2422015001302000001;Melo;124485;124485;0;0;Bolzano - Bozen;Alto Adige;9,03;N;8,65;92;2,91499128;-2,030017469;7,560465853;-21,01087927;13,50875952;-9,503467677;23,8172698;1198,102895;;1;4300;7006;2280722;125371;2011014;2009233;0;1781;1224;1224;1734;6120;4042;29;2,25;3040;0
2015;2422015001303000001;Melo;128840;128840;0;0;Bolzano - Bozen;Alto Adige;5,13;N;5,13;77;3,364241741;-1,541268302;7,951974704;-19,77143747;13,93325668;-8,818548445;24,44255909;1147,19226;;1;3949,73;7644;1477815;131871;1506596;1471930;0;34666;980;326,67;1306,67;3920;2232;3;1,24;2960;0
2015;2422015001304000001;Melo;190810;190810;0;0;Bolzano - Bozen;Alto Adige;6,35;N;6,29;130;2,762886064;-2,184891368;7,404257026;-21,14319654;13,31647523;-9,619964977;23,6042668;1200,34754;;1;5399,26;8364;1647044;192897;1750423;1650947;0;99476;828;828;1173;4140;2681;10;1,49;3840;0
2015;2422015001305000001;Melo;53933;53933;0;0;Bolzano - Bozen;Alto Adige;1,32;S;1,32;51;2,336146344;-2,538445421;6,966706775;-21,59196916;13,0608397;-10,19718792;23,18458751;1186,509952;Prodotto biologico;1;678,32;2760;546376;61531;558821;538138;0;20683;324;324;459;1620;627;0;0,35;1864;0
2015;2422015001306000001;Melo;300506;300506;0;0;Bolzano - Bozen;Alto Adige;13,69;N;13,43;313;1,912470512;-2,851734412;6,505979869;-21,97667628;12,81944991;-10,89649006;22,74038241;1108,007619;;1;9029,64;15394;3570685;303376;3135026;3043473;0;91553;1322,75;440,92;1763,67;5291;6144;28;3,42;5680;0
2015;2422015001307000001;Melo;140142;140142;0;0;Bolzano - Bozen;Alto Adige;9,92;S;0,99;187;6,626450688;1,738511873;11,15756816;-16,07067064;16,51522976;-4,979508779;28,50279554;1035,058311;;1;2151,02;3890;1849206;145303;1920652;1849339;0;71313;514,03;428,36;856,71;2487;4500;0;2,5;4480;0
2015;2422015001308000001;Melo;91723;91723;0;0;Bolzano - Bozen;Alto Adige;5,38;N;5,38;96;5,790325738;0,89925539;10,37373427;-16,66110812;15,8938145;-5,893580207;27,76284167;1099,92748;;1;3241,11;7847;1702450;161567;1562418;1544849;69298;17568;360;120;480;1440;3270;2;1,82;2880;0
2015;2422015001309000001;Melo;105670;105670;0;0;Bolzano - Bozen;Alto Adige;4,87;N;4,87;90;9,524959555;4,975607445;13,87919484;-13,78303171;18,4609628;-1,682955475;31,38131434;826,9014482;;1;3259,42;5387;1358092;132331;1335358;1276357;0;59001;594,2;495,17;990,33;2971;2504;4;1,39;3120;0
2015;2422015001310000001;Melo;17309;17309;0;0;Bolzano - Bozen;Alto Adige;3,31;N;3,31;104;5,158754072;0,264641565;9,806876563;-17,10058583;15,30042994;-6,56437481;27,28530676;1128,467267;;1;572,94;1984;782120;58301;737496;702800;25548;34695;25,6;25,6;36,26;128;892;0;0,5;3840;0
2015;2422015001311000001;Melo;170161;170161;0;0;Bolzano - Bozen;Alto Adige;6,5;N;6,5;139;5,535433573;0,650966547;10,17735742;-16,76149863;15,54494949;-6,126977771;27,73995719;1094,688885;;1;4410,6;5385;2435964;217401;2614883;2454308;0;160575;164;136,67;273,33;820;3111;0;1,73;4400;0
2015;2432008030076000001;Melo;8930;8930;0;0;Verona;Veneto;3,74;N;0;122;14,52638412;9,914441923;19,18311358;-4,551969183;25,93841293;3,826435037;37,15904191;699,0651651;;0;893;1717;164722;6275;166066;154058;6155;12009;0;0;0;1;240;0;0,13;4480;0
2015;2432008030110000001;Melo;115700;115700;0;0;Verona;Veneto;12,24;N;12,24;224;14,23871241;9,572560229;18,90133635;-4,874215898;25,60972609;3,473878877;36,80680735;706,3804525;;1;4450;5667;610797;110791;719280;644810;103179;74469;1071,42;1606,97;2141,93;4019;0;0;0;7200;0
2015;2432008030278000001;Melo;6820;6820;0;0;Verona;Veneto;11,9;N;8,66;114;14,53889732;10,06168729;19,01261259;-3,869294014;26,18273692;3,773310501;36,89902612;680,5662173;;1;682;1780;293163;32565;321256;304615;32154;16640;2182,75;0;0;2420;260;10;0,15;5680;0
2015;2432008031855000001;Melo;47111;47111;0;0;Treviso;Veneto;7,12;N;2,2;584;14,16703823;9,928154061;18,35005298;-2,906233605;24,81364082;4,396814287;35,44737755;946,9261767;;0;1570,35;1285;246931;98164;290570;164512;90612;126058;117;30;120;1250;297;37;0,16;5200;0
2015;2432008032062000001;Melo;39984;39984;0;0;Treviso;Veneto;10,82;N;0;151;13,33334962;8,640707124;17,68736767;-4,037158855;23,02716117;3,836870376;34,99930576;925,0659695;;0;499,8;2372;797845;119723;911681;812495;119448;99186;70;35;105;354;16;16;0,01;5294;0
2015;2432008033216000001;Melo;6970;6970;0;0;Verona;Veneto;7,9;S;0;117;14,75247868;10,14970192;19,59879047;-3,670090349;26,10069954;4,158616301;37,70551977;698,2717186;Prodotto biologico;0;510;1292;367138;19598;386736;375917;10378;10819;27;27;48,6;135;0;0;0;3500;0
2015;2432008033241000001;Melo;53660;53660;0;0;Verona;Veneto;33,8;N;0;499;14,8034353;10,22561281;19,62775051;-3,71872156;26,10570342;4,12401907;37,7209826;697,8478464;;0;2683;12554;1427579;69849;1492830;1449744;55283;43085;120;240;300;1290;393;29;0,21;5070;0
2015;2432008033248000001;Melo;11640;11640;0;0;Verona;Veneto;1,43;N;0;92;14,61439106;9,998294957;19,34043994;-4,484547895;25,93288503;3,849714806;37,36127084;685,1454288;;0;582;1664;107843;7772;115614;110754;7745;4861;60;60;95;305;0;0;0;1077;0
2015;2432010080725000001;Melo;14325;14325;0;0;Verona;Veneto;5,32;N;0;177;14,74538093;10,16505268;19,54227121;-3,856793578;26,05711541;4,020151244;37,58223543;696,0903116;;0;573;5610;209091;10294;219382;221000;9830;-1615;72;72;102;318;0;0;0;2200;0
2015;2432011080945000001;Melo;372490;372490;0;0;Verona;Veneto;28,17;S;0;175;14,72971846;10,1114658;19,57854709;-3,768341047;26,03044443;4,133485756;37,68152646;698,2338861;Coltivazione su superficie biologica, Prodotto biologico;0;14190;35721;1572434;313814;1886161;1672347;308576;213812;360;360;720;3060;6140;12;3,41;4690;0
2015;2432011080946000001;Melo;13392;13392;0;0;Verona;Veneto;9,37;S;2,96;210;14,75471793;10,18107384;19,55699735;-3,733485694;26,10853823;4,066776584;37,59715737;697,5998015;Coltivazione su superficie biologica in conversione;0;837;7485;827510;5035;832545;846211;2914;-13666;122,11;122,11;193,33;580;355;6;0,19;3535;0
2015;2432012081024000001;Melo;75808;75808;0;0;Verona;Veneto;7,98;S;0;141;14,78717417;10,19559372;19,62526394;-3,72160995;26,05463473;4,129968064;37,72319497;697,9189025;Prodotto biologico;0;3106;11376;474769;57988;532756;502353;55492;30404;150;100;100;1400;1993;9;1,1;1420;0
2015;2432013081072000001;Melo;66780;66780;0;0;Verona;Veneto;20,7;N;0;235;14,72154028;10,09429211;19,57294455;-3,817319876;25,98395384;4,118467616;37,67685562;697,0348094;;0;4770;23500;696929;19307;716236;734910;12036;-18674;480;480;680;2080;2497;9;1,39;3740;0
2015;2432014081108000001;Melo;42500;42500;0;0;Verona;Veneto;6,68;N;1,76;171;14,35602636;9,659001104;19,07663342;-4,804270905;25,71487724;3,591270104;37,04188057;713,0270775;;0;1650;5200;290036;40719;330265;317145;38988;13120;450;150;450;1250;1206;6;0,67;2400;0
2015;2442008010710000001;Melo;6794;6794;0;0;Pordenone;Friuli Venezia Giulia;13,94;N;8,67;171;11,92928337;7,17129395;16,37481833;-7,965716118;20,80809505;2,454557605;32,82297399;1178,355202;Altra tipologia di certificazione;1;298;3977;67217;20475;85656;85805;20475;-150;52,06;156,17;260,28;1200;35;20;0,02;1920;0
2015;2442008011640000001;Melo;34409;34409;0;0;Pordenone;Friuli Venezia Giulia;18,39;N;17,22;215;13,39170301;8,579735945;17,93400311;-4,139332719;22,45739535;3,558990077;34,89553175;1018,836538;;1;2090;4982;671109;126662;797115;730035;72077;67081;394,8;564,59;734,39;2227;34;6;0,01;2320;0
